Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Total Deaths per 100rb,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
1/3/2022,ID-NT,Nusa Tenggara Timur,9,1,6,2,64263,1348,62860,55,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,1.66,11875.66,0.18,249.11,24.91,2.10%,97.82%,,
1/3/2022,ID-PA,Papua,2,0,0,2,34376,560,33707,109,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,0.46,7920.1,0,129.02,12.9,1.63%,98.05%,,1
1/3/2022,ID-PB,Papua Barat,7,0,0,7,23684,357,23218,109,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,6.14,20762.67,0,312.97,31.3,1.51%,98.03%,1.75,1
1/3/2022,ID-RI,Riau,1,0,2,-1,128936,4117,124483,336,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0.16,21227.18,0,677.8,67.78,3.19%,96.55%,,1
1/3/2022,ID-SR,Sulawesi Barat,0,0,0,0,12368,347,12017,4,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0,7928.29,0,222.44,22.24,2.81%,97.16%,1,1
1/3/2022,ID-SN,Sulawesi Selatan,0,0,4,-4,110007,2241,107737,29,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0,11669.5,0,237.72,23.77,2.04%,97.94%,0,1
1/3/2022,ID-ST,Sulawesi Tengah,1,0,0,1,47258,1605,45604,49,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.34,15989.49,0,543.04,54.3,3.40%,96.50%,1,1
1/3/2022,ID-SG,Sulawesi Tenggara,0,0,0,0,20173,528,19638,7,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0,7654.45,0,200.34,20.03,2.62%,97.35%,1,1
1/3/2022,ID-SA,Sulawesi Utara,0,0,0,0,34803,1063,33633,107,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0,13173.55,0,402.36,40.24,3.05%,96.64%,0,1
1/3/2022,ID-SB,Sumatera Barat,0,0,0,0,89873,2154,87713,6,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0,16283.57,0,390.27,39.03,2.40%,97.60%,1,1
1/3/2022,ID-SS,Sumatera Selatan,1,0,0,1,59988,3082,56893,13,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.12,7299.99,0,375.05,37.51,5.14%,94.84%,1,1
1/3/2022,ID-SU,Sumatera Utara,1,1,5,-5,106127,2894,103189,44,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.07,7134.64,0.07,194.56,19.46,2.73%,97.23%,1,
1/4/2022,ID-AC,Aceh,0,0,1,-1,38431,2066,36363,2,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0,7324.02,0,393.73,39.37,5.38%,94.62%,1,1
1/4/2022,ID-BA,Bali,8,1,5,2,114406,4063,110285,58,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,1.9,27135.05,0.24,963.67,96.37,3.55%,96.40%,1.6,1
1/4/2022,ID-BT,Banten,11,0,3,8,132859,2695,130141,23,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,1.03,12390.82,0,251.34,25.13,2.03%,97.95%,1.57,0
1/4/2022,ID-BE,Bengkulu,0,0,0,0,23105,473,22631,1,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0,11555.16,0,236.55,23.66,2.05%,97.95%,1,1
1/4/2022,ID-JK,DKI Jakarta,115,0,42,73,865805,13609,851453,743,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,10.6,79826.06,0,1254.73,125.47,1.57%,98.34%,0.67,1
1/4/2022,ID-YO,Daerah Istimewa Yogyakarta,2,0,4,-2,157010,5269,151645,96,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,0.55,43241.35,0,1451.11,145.11,3.36%,96.58%,1,1
1/4/2022,ID-GO,Gorontalo,0,0,0,0,11849,461,11388,0,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0,10035.99,0,390.46,39.05,3.89%,96.11%,1,1
1/4/2022,IDN,Indonesia,299,3,168,128,4263732,144105,4114969,4658,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.13,16078.3,0.01,543.41,54.34,3.38%,96.51%,1.13,0.6
1/4/2022,ID-JA,Jambi,0,0,1,-1,29792,783,29000,9,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0,8528.19,0,224.14,22.41,2.63%,97.34%,1,1
1/4/2022,ID-JB,Jawa Barat,32,0,23,9,708922,14756,693713,453,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.71,15697.55,0,326.74,32.67,2.08%,97.85%,2.91,1
1/4/2022,ID-JT,Jawa Tengah,10,1,18,-9,486943,30384,455840,719,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.27,13390.77,0.03,835.55,83.55,6.24%,93.61%,1.25,
1/4/2022,ID-JI,Jawa Timur,17,0,24,-7,400115,29746,370412,-43,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.42,9884.5,0,734.85,73.48,7.43%,92.58%,1.7,1
1/4/2022,ID-KB,Kalimantan Barat,7,0,2,5,41683,1064,40608,11,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,1.29,7686.6,0,196.21,19.62,2.55%,97.42%,7,0
1/4/2022,ID-KS,Kalimantan Selatan,1,0,1,0,69958,2392,67554,12,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0.25,17389.3,0,594.57,59.46,3.42%,96.56%,,0
1/4/2022,ID-KT,Kalimantan Tengah,5,0,1,4,45666,1433,44201,32,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,1.95,17766.87,0,557.52,55.75,3.14%,96.79%,,1
1/4/2022,ID-KI,Kalimantan Timur,2,0,6,-4,158341,5452,152874,15,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.56,44575.59,0,1534.83,153.48,3.44%,96.55%,0.4,1
1/4/2022,ID-KU,Kalimantan Utara,4,0,5,-1,35952,811,35119,22,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,6.17,55446.66,0,1250.76,125.08,2.26%,97.68%,,1
1/4/2022,ID-BB,Kepulauan Bangka Belitung,0,0,1,-1,52362,1462,50888,12,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0,37949.89,0,1059.6,105.96,2.79%,97.18%,0,1
1/4/2022,ID-KR,Kepulauan Riau,51,0,0,51,54359,1748,52132,479,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,26.43,28174.04,0,905.98,90.6,3.22%,95.90%,2.55,1
1/4/2022,ID-LA,Lampung,1,0,3,-2,49752,3871,45350,531,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,0.11,5469.9,0,425.59,42.56,7.78%,91.15%,,1
1/4/2022,ID-MA,Maluku,0,0,0,0,14596,266,14327,3,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0,7902.13,0,144.01,14.4,1.82%,98.16%,1,1
1/4/2022,ID-MU,Maluku Utara,0,0,0,0,12105,303,11802,0,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0,9255.98,0,231.69,23.17,2.50%,97.50%,1,1
1/4/2022,ID-NB,Nusa Tenggara Barat,0,0,0,0,27810,818,26922,70,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0,5276.79,0,155.21,15.52,2.94%,96.81%,1,1
1/4/2022,ID-NT,Nusa Tenggara Timur,2,0,3,-1,64265,1348,62863,54,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.37,11876.03,0,249.11,24.91,2.10%,97.82%,0.22,0
1/4/2022,ID-PA,Papua,4,0,0,4,34380,560,33707,113,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,0.92,7921.02,0,129.02,12.9,1.63%,98.04%,2,1
1/4/2022,ID-PB,Papua Barat,16,0,10,6,23700,357,23228,115,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,14.03,20776.7,0,312.97,31.3,1.51%,98.01%,2.29,1
1/4/2022,ID-RI,Riau,1,0,0,1,128937,4117,124483,337,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0.16,21227.34,0,677.8,67.78,3.19%,96.55%,1,1
1/4/2022,ID-SR,Sulawesi Barat,0,0,1,-1,12368,347,12018,3,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0,7928.29,0,222.44,22.24,2.81%,97.17%,1,1
1/4/2022,ID-SN,Sulawesi Selatan,7,0,3,4,110014,2241,107740,33,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0.74,11670.24,0,237.72,23.77,2.04%,97.93%,,1
1/4/2022,ID-ST,Sulawesi Tengah,2,1,7,-6,47260,1606,45611,43,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.68,15990.16,0.34,543.38,54.34,3.40%,96.51%,2,
1/4/2022,ID-SG,Sulawesi Tenggara,0,0,0,0,20173,528,19638,7,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0,7654.45,0,200.34,20.03,2.62%,97.35%,1,1
1/4/2022,ID-SA,Sulawesi Utara,1,0,0,1,34804,1063,33633,108,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.38,13173.93,0,402.36,40.24,3.05%,96.64%,,1
1/4/2022,ID-SB,Sumatera Barat,0,0,0,0,89873,2154,87713,6,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0,16283.57,0,390.27,39.03,2.40%,97.60%,1,1
1/4/2022,ID-SS,Sumatera Selatan,1,0,1,0,59989,3082,56894,13,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.12,7300.11,0,375.05,37.51,5.14%,94.84%,1,1
1/4/2022,ID-SU,Sumatera Utara,0,0,5,-5,106127,2894,103194,39,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0,7134.64,0,194.56,19.46,2.73%,97.24%,0,0
1/5/2022,ID-AC,Aceh,0,0,1,-1,38431,2066,36364,1,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0,7324.02,0,393.73,39.37,5.38%,94.62%,1,1
1/5/2022,ID-BA,Bali,1,0,5,-4,114407,4063,110290,54,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0.24,27135.28,0,963.67,96.37,3.55%,96.40%,0.13,0
1/5/2022,ID-BT,Banten,8,0,6,2,132867,2695,130147,25,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.75,12391.57,0,251.34,25.13,2.03%,97.95%,0.73,1
1/5/2022,ID-BE,Bengkulu,0,0,0,0,23105,473,22631,1,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0,11555.16,0,236.55,23.66,2.05%,97.95%,1,1
1/5/2022,ID-JK,DKI Jakarta,260,0,71,189,866065,13609,851524,932,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,23.97,79850.03,0,1254.73,125.47,1.57%,98.32%,2.26,1
1/5/2022,ID-YO,Daerah Istimewa Yogyakarta,2,0,7,-5,157012,5269,151652,91,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,0.55,43241.9,0,1451.11,145.11,3.36%,96.59%,1,1
1/5/2022,ID-GO,Gorontalo,0,0,0,0,11849,461,11388,0,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0,10035.99,0,390.46,39.05,3.89%,96.11%,1,1
1/5/2022,IDN,Indonesia,404,4,180,220,4264136,144109,4115149,4878,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.52,16079.82,0.02,543.43,54.34,3.38%,96.51%,1.35,1.33
1/5/2022,ID-JA,Jambi,1,0,0,1,29793,783,29000,10,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.29,8528.47,0,224.14,22.41,2.63%,97.34%,,1
1/5/2022,ID-JB,Jawa Barat,24,0,28,-4,708946,14756,693741,449,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.53,15698.08,0,326.74,32.67,2.08%,97.86%,0.75,1
1/5/2022,ID-JT,Jawa Tengah,24,0,5,19,486967,30384,455845,738,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.66,13391.43,0,835.55,83.55,6.24%,93.61%,2.4,0
1/5/2022,ID-JI,Jawa Timur,12,2,11,-1,400127,29748,370423,-44,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.3,9884.8,0.05,734.9,73.49,7.43%,92.58%,0.71,
1/5/2022,ID-KB,Kalimantan Barat,3,0,2,1,41686,1064,40610,12,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.55,7687.15,0,196.21,19.62,2.55%,97.42%,0.43,1
1/5/2022,ID-KS,Kalimantan Selatan,1,0,5,-4,69959,2392,67559,8,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0.25,17389.55,0,594.57,59.46,3.42%,96.57%,1,1
1/5/2022,ID-KT,Kalimantan Tengah,3,0,3,0,45669,1433,44204,32,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,1.17,17768.04,0,557.52,55.75,3.14%,96.79%,0.6,1
1/5/2022,ID-KI,Kalimantan Timur,2,0,1,1,158343,5452,152875,16,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.56,44576.15,0,1534.83,153.48,3.44%,96.55%,1,1
1/5/2022,ID-KU,Kalimantan Utara,1,0,0,1,35953,811,35119,23,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,1.54,55448.2,0,1250.76,125.08,2.26%,97.68%,0.25,1
1/5/2022,ID-BB,Kepulauan Bangka Belitung,4,0,3,1,52366,1462,50891,13,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,2.9,37952.78,0,1059.6,105.96,2.79%,97.18%,,1
1/5/2022,ID-KR,Kepulauan Riau,16,0,0,16,54375,1748,52132,495,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,8.29,28182.34,0,905.98,90.6,3.21%,95.87%,0.31,1
1/5/2022,ID-LA,Lampung,1,0,0,1,49753,3871,45350,532,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.7,105.0214366,-4.916792975,0.11,5470.01,0,425.59,42.56,7.78%,91.15%,1,1
1/5/2022,ID-MA,Maluku,0,0,3,-3,14596,266,14330,0,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0,7902.13,0,144.01,14.4,1.82%,98.18%,1,1
1/5/2022,ID-MU,Maluku Utara,0,0,0,0,12105,303,11802,0,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0,9255.98,0,231.69,23.17,2.50%,97.50%,1,1
1/5/2022,ID-NB,Nusa Tenggara Barat,0,0,3,-3,27810,818,26925,67,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0,5276.79,0,155.21,15.52,2.94%,96.82%,1,1
1/5/2022,ID-NT,Nusa Tenggara Timur,9,0,3,6,64274,1348,62866,60,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,1.66,11877.69,0,249.11,24.91,2.10%,97.81%,4.5,1
1/5/2022,ID-PA,Papua,2,0,1,1,34382,560,33708,114,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,0.46,7921.48,0,129.02,12.9,1.63%,98.04%,0.5,1
1/5/2022,ID-PB,Papua Barat,15,0,4,11,23715,357,23232,126,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,13.15,20789.85,0,312.97,31.3,1.51%,97.96%,0.94,1
1/5/2022,ID-RI,Riau,1,0,0,1,128938,4117,124483,338,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.8,101.8051092,0.511647851,0.16,21227.51,0,677.8,67.78,3.19%,96.54%,1,1
1/5/2022,ID-SR,Sulawesi Barat,0,0,0,0,12368,347,12018,3,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0,7928.29,0,222.44,22.24,2.81%,97.17%,1,1
1/5/2022,ID-SN,Sulawesi Selatan,4,0,4,0,110018,2241,107744,33,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0.42,11670.66,0,237.72,23.77,2.04%,97.93%,0.57,1
1/5/2022,ID-ST,Sulawesi Tengah,3,0,1,2,47263,1606,45612,45,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,1.02,15991.18,0,543.38,54.34,3.40%,96.51%,1.5,0
1/5/2022,ID-SG,Sulawesi Tenggara,0,0,0,0,20173,528,19638,7,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0,7654.45,0,200.34,20.03,2.62%,97.35%,1,1
1/5/2022,ID-SA,Sulawesi Utara,5,0,0,5,34809,1063,33633,113,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,1.89,13175.82,0,402.36,40.24,3.05%,96.62%,5,1
1/5/2022,ID-SB,Sumatera Barat,1,0,0,1,89874,2154,87713,7,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.18,16283.75,0,390.27,39.03,2.40%,97.60%,,1
1/5/2022,ID-SS,Sumatera Selatan,0,0,4,-4,59989,3082,56898,9,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0,7300.11,0,375.05,37.51,5.14%,94.85%,0,1
1/5/2022,ID-SU,Sumatera Utara,2,0,9,-7,106129,2894,103203,32,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.13,7134.78,0,194.56,19.46,2.73%,97.24%,,1
1/6/2022,ID-AC,Aceh,0,0,0,0,38431,2066,36364,1,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0,7324.02,0,393.73,39.37,5.38%,94.62%,1,1
1/6/2022,ID-BA,Bali,4,0,7,-3,114411,4063,110297,51,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0.95,27136.23,0,963.67,96.37,3.55%,96.40%,4,1
1/6/2022,ID-BT,Banten,21,0,1,20,132888,2695,130148,45,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,1.96,12393.52,0,251.34,25.13,2.03%,97.94%,2.63,1
1/6/2022,ID-BE,Bengkulu,0,0,0,0,23105,473,22631,1,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0,11555.16,0,236.55,23.66,2.05%,97.95%,1,1
1/6/2022,ID-JK,DKI Jakarta,267,0,50,217,866332,13609,851574,1149,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,24.62,79874.65,0,1254.73,125.47,1.57%,98.30%,1.03,1
1/6/2022,ID-YO,Daerah Istimewa Yogyakarta,3,1,4,-2,157015,5270,151656,89,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.9,110.4448783,-7.89450185,0.83,43242.73,0.28,1451.38,145.14,3.36%,96.59%,1.5,
1/6/2022,ID-GO,Gorontalo,1,0,0,1,11850,461,11388,1,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.85,10036.84,0,390.46,39.05,3.89%,96.10%,,1
1/6/2022,IDN,Indonesia,533,7,209,317,4264669,144116,4115358,5195,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,2.01,16081.83,0.03,543.45,54.35,3.38%,96.50%,1.32,1.75
1/6/2022,ID-JA,Jambi,0,1,1,-2,29793,784,29001,8,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0,8528.47,0.29,224.43,22.44,2.63%,97.34%,0,
1/6/2022,ID-JB,Jawa Barat,24,0,27,-3,708970,14756,693768,446,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.53,15698.61,0,326.74,32.67,2.08%,97.86%,1,1
1/6/2022,ID-JT,Jawa Tengah,10,2,14,-6,486977,30386,455859,732,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.27,13391.71,0.05,835.6,83.56,6.24%,93.61%,0.42,
