,Date,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,Province,Country,Continent,Total Regencies,Total Districts,Population,Total Cases per Million,Total Deaths per Million,Growth Factor of New Cases,Growth Factor of New Deaths
880,1/26/2022,Daerah Istimewa Yogyakarta,23,0,10,13,157187,5273,151746,168,Province,5,Indonesia,Asia,4,78,3631015,43290.1,1452.21,0.88,0.0
881,1/26/2022,Gorontalo,0,0,0,0,11858,461,11389,8,Province,6,Indonesia,Asia,5,77,1180651,10043.61,390.46,1.0,1.0
882,1/26/2022,Indonesia,7010,7,2582,4421,4301193,144254,4127662,29277,Country,34,Indonesia,Asia,416,7230,265185520,16219.56,543.97,1.44,0.35
883,1/26/2022,Jambi,3,1,0,2,29801,785,29013,3,Province,7,Indonesia,Asia,9,141,3493357,8530.76,224.71,1.0,1.0
884,1/26/2022,Jawa Barat,1619,2,708,909,715605,14773,695047,5785,Province,8,Indonesia,Asia,18,627,45161325,15845.53,327.12,1.31,0.67
885,1/26/2022,Jawa Tengah,111,1,12,98,487519,30405,456091,1023,Province,9,Indonesia,Asia,29,576,36364072,13406.61,836.13,1.31,1.0
886,1/26/2022,Jawa Timur,238,0,105,133,401307,29770,371007,530,Province,10,Indonesia,Asia,29,666,40479023,9913.95,735.44,1.12,0.0
887,1/26/2022,Kalimantan Barat,19,0,10,9,41842,1064,40721,57,Province,11,Indonesia,Asia,12,174,5422814,7715.92,196.21,0.61,1.0
888,1/26/2022,Kalimantan Selatan,12,0,0,12,70010,2392,67572,46,Province,12,Indonesia,Asia,11,153,4023049,17402.22,594.57,1.2,1.0
889,1/26/2022,Kalimantan Tengah,4,0,3,1,45694,1436,44229,29,Province,13,Indonesia,Asia,13,136,2570289,17777.77,558.69,4.0,1.0
890,1/26/2022,Kalimantan Timur,26,0,16,10,158532,5457,152971,104,Province,14,Indonesia,Asia,7,103,3552191,44629.36,1536.23,2.17,1.0
891,1/26/2022,Kalimantan Utara,8,0,3,5,35993,811,35148,34,Province,15,Indonesia,Asia,4,53,648407,55509.89,1250.76,1.0,1.0
892,1/26/2022,Kepulauan Bangka Belitung,8,0,3,5,52427,1462,50922,43,Province,16,Indonesia,Asia,6,47,1379767,37997.0,1059.6,1.0,1.0
893,1/26/2022,Kepulauan Riau,10,0,39,-29,54853,1748,53075,30,Province,17,Indonesia,Asia,5,75,1929400,28430.08,905.98,1.43,1.0
894,1/26/2022,Lampung,9,0,0,9,49798,3878,45370,550,Province,18,Indonesia,Asia,13,228,9095591,5474.96,426.36,3.0,1.0
895,1/26/2022,Maluku,4,0,8,-4,14614,268,14338,8,Province,19,Indonesia,Asia,9,118,1847097,7911.87,145.09,1.33,0.0
896,1/26/2022,Maluku Utara,0,0,0,0,12116,303,11806,7,Province,20,Indonesia,Asia,8,116,1307803,9264.39,231.69,1.0,1.0
897,1/26/2022,Nusa Tenggara Barat,6,0,2,4,27857,820,26940,97,Province,21,Indonesia,Asia,8,117,5270247,5285.71,155.59,3.0,1.0
898,1/26/2022,Nusa Tenggara Timur,24,0,16,8,64524,1352,62965,207,Province,22,Indonesia,Asia,21,309,5411321,11923.89,249.85,1.2,1.0
899,1/26/2022,Papua,23,0,0,23,34484,560,33718,206,Province,23,Indonesia,Asia,28,560,4340348,7944.99,129.02,1.21,1.0
900,1/26/2022,Papua Barat,5,0,1,4,23779,357,23399,23,Province,24,Indonesia,Asia,12,218,1140701,20845.95,312.97,0.56,1.0
901,1/26/2022,Riau,3,0,0,3,128969,4118,124512,339,Province,25,Indonesia,Asia,10,169,6074100,21232.61,677.96,1.5,1.0
902,1/26/2022,Sulawesi Barat,1,0,0,1,12374,347,12023,4,Province,26,Indonesia,Asia,6,69,1559984,7932.13,222.44,1.0,1.0
903,1/26/2022,Sulawesi Selatan,12,0,19,-7,110161,2243,107837,81,Province,27,Indonesia,Asia,21,311,9426885,11685.83,237.94,0.8,1.0
904,1/26/2022,Sulawesi Tengah,3,0,1,2,47317,1610,45672,35,Province,28,Indonesia,Asia,12,175,2955567,16009.45,544.73,0.75,1.0
905,1/26/2022,Sulawesi Tenggara,2,0,0,2,20179,529,19644,6,Province,29,Indonesia,Asia,15,219,2635461,7656.72,200.72,1.0,1.0
906,1/26/2022,Sulawesi Utara,10,0,0,10,34885,1068,33689,128,Province,30,Indonesia,Asia,11,171,2641884,13204.59,404.26,1.43,1.0
907,1/26/2022,Sumatera Barat,6,0,1,5,89908,2155,87725,28,Province,31,Indonesia,Asia,12,179,5519245,16289.91,390.45,1.0,1.0
908,1/26/2022,Sumatera Selatan,11,0,1,10,60041,3084,56917,40,Province,32,Indonesia,Asia,13,241,8217551,7306.43,375.29,2.2,0.0
909,1/26/2022,Sumatera Utara,26,0,3,23,106267,2899,103261,107,Province,33,Indonesia,Asia,25,450,14874889,7144.05,194.89,1.37,1.0
910,1/27/2022,Aceh,2,0,0,2,38445,2067,36369,9,Province,0,Indonesia,Asia,18,289,5247257,7326.69,393.92,0.67,1.0
911,1/27/2022,Bali,212,2,13,197,115211,4070,110434,707,Province,1,Indonesia,Asia,8,57,4216171,27325.98,965.33,1.53,1.0
912,1/27/2022,Banten,1291,0,107,1184,139017,2704,130682,5631,Province,2,Indonesia,Asia,4,155,10722374,12965.13,252.18,1.14,1.0
913,1/27/2022,Bengkulu,8,0,0,8,23115,473,22632,10,Province,3,Indonesia,Asia,9,129,1999539,11560.16,236.55,1.0,1.0
914,1/27/2022,DKI Jakarta,4149,0,1251,2898,891151,13634,860558,16959,Province,4,Indonesia,Asia,1,44,10846145,82162.93,1257.04,1.18,0.0
915,1/27/2022,Daerah Istimewa Yogyakarta,25,0,8,17,157212,5273,151754,185,Province,5,Indonesia,Asia,4,78,3631015,43296.98,1452.21,1.09,1.0
916,1/27/2022,Gorontalo,3,0,0,3,11861,461,11389,11,Province,6,Indonesia,Asia,5,77,1180651,10046.15,390.46,1.0,1.0
917,1/27/2022,Indonesia,8077,7,1643,6427,4309270,144261,4129305,35704,Country,34,Indonesia,Asia,416,7230,265185520,16250.02,544.0,1.15,1.0
918,1/27/2022,Jambi,2,0,0,2,29803,785,29013,5,Province,7,Indonesia,Asia,9,141,3493357,8531.34,224.71,0.67,0.0
919,1/27/2022,Jawa Barat,1744,1,25,1718,717349,14774,695072,7503,Province,8,Indonesia,Asia,18,627,45161325,15884.14,327.14,1.08,0.5
920,1/27/2022,Jawa Tengah,136,2,23,111,487655,30407,456114,1134,Province,9,Indonesia,Asia,29,576,36364072,13410.35,836.18,1.23,2.0
921,1/27/2022,Jawa Timur,255,1,111,143,401562,29771,371118,673,Province,10,Indonesia,Asia,29,666,40479023,9920.25,735.47,1.07,1.0
922,1/27/2022,Kalimantan Barat,19,0,6,13,41861,1064,40727,70,Province,11,Indonesia,Asia,12,174,5422814,7719.42,196.21,1.0,1.0
923,1/27/2022,Kalimantan Selatan,16,0,0,16,70026,2392,67572,62,Province,12,Indonesia,Asia,11,153,4023049,17406.2,594.57,1.33,1.0
924,1/27/2022,Kalimantan Tengah,2,0,0,2,45696,1436,44229,31,Province,13,Indonesia,Asia,13,136,2570289,17778.55,558.69,0.5,1.0
925,1/27/2022,Kalimantan Timur,30,0,12,18,158562,5457,152983,122,Province,14,Indonesia,Asia,7,103,3552191,44637.8,1536.23,1.15,1.0
926,1/27/2022,Kalimantan Utara,0,0,16,-16,35993,811,35164,18,Province,15,Indonesia,Asia,4,53,648407,55509.89,1250.76,0.0,1.0
927,1/27/2022,Kepulauan Bangka Belitung,2,0,13,-11,52429,1462,50935,32,Province,16,Indonesia,Asia,6,47,1379767,37998.44,1059.6,0.25,1.0
928,1/27/2022,Kepulauan Riau,10,0,7,3,54863,1748,53082,33,Province,17,Indonesia,Asia,5,75,1929400,28435.26,905.98,1.0,1.0
929,1/27/2022,Lampung,11,0,0,11,49809,3878,45370,561,Province,18,Indonesia,Asia,13,228,9095591,5476.17,426.36,1.22,1.0
930,1/27/2022,Maluku,10,0,0,10,14624,268,14338,18,Province,19,Indonesia,Asia,9,118,1847097,7917.29,145.09,2.5,1.0
931,1/27/2022,Maluku Utara,0,0,0,0,12116,303,11806,7,Province,20,Indonesia,Asia,8,116,1307803,9264.39,231.69,1.0,1.0
932,1/27/2022,Nusa Tenggara Barat,6,0,2,4,27863,820,26942,101,Province,21,Indonesia,Asia,8,117,5270247,5286.85,155.59,1.0,1.0
933,1/27/2022,Nusa Tenggara Timur,23,0,23,0,64547,1352,62988,207,Province,22,Indonesia,Asia,21,309,5411321,11928.14,249.85,0.96,1.0
934,1/27/2022,Papua,15,0,0,15,34499,560,33718,221,Province,23,Indonesia,Asia,28,560,4340348,7948.44,129.02,0.65,1.0
935,1/27/2022,Papua Barat,8,0,1,7,23787,357,23400,30,Province,24,Indonesia,Asia,12,218,1140701,20852.97,312.97,1.6,1.0
936,1/27/2022,Riau,12,0,0,12,128981,4118,124512,351,Province,25,Indonesia,Asia,10,169,6074100,21234.59,677.96,4.0,1.0
937,1/27/2022,Sulawesi Barat,3,0,0,3,12377,347,12023,7,Province,26,Indonesia,Asia,6,69,1559984,7934.06,222.44,3.0,1.0
938,1/27/2022,Sulawesi Selatan,20,0,3,17,110181,2243,107840,98,Province,27,Indonesia,Asia,21,311,9426885,11687.95,237.94,1.67,1.0
939,1/27/2022,Sulawesi Tengah,3,1,5,-3,47320,1611,45677,32,Province,28,Indonesia,Asia,12,175,2955567,16010.46,545.07,1.0,1.0
940,1/27/2022,Sulawesi Tenggara,1,0,0,1,20180,529,19644,7,Province,29,Indonesia,Asia,15,219,2635461,7657.1,200.72,0.5,1.0
941,1/27/2022,Sulawesi Utara,11,0,0,11,34896,1068,33689,139,Province,30,Indonesia,Asia,11,171,2641884,13208.76,404.26,1.1,1.0
942,1/27/2022,Sumatera Barat,10,0,3,7,89918,2155,87728,35,Province,31,Indonesia,Asia,12,179,5519245,16291.72,390.45,1.67,1.0
943,1/27/2022,Sumatera Selatan,10,0,1,9,60051,3084,56918,49,Province,32,Indonesia,Asia,13,241,8217551,7307.65,375.29,0.91,1.0
944,1/27/2022,Sumatera Utara,28,0,1,27,106295,2899,103262,134,Province,33,Indonesia,Asia,25,450,14874889,7145.94,194.89,1.08,1.0
945,1/28/2022,Aceh,2,0,0,2,38447,2067,36369,11,Province,0,Indonesia,Asia,18,289,5247257,7327.07,393.92,1.0,1.0
946,1/28/2022,Bali,311,2,24,285,115522,4072,110458,992,Province,1,Indonesia,Asia,8,57,4216171,27399.74,965.81,1.47,1.0
947,1/28/2022,Banten,1754,0,88,1666,140771,2704,130770,7297,Province,2,Indonesia,Asia,4,155,10722374,13128.72,252.18,1.36,1.0
948,1/28/2022,Bengkulu,6,0,0,6,23121,473,22632,16,Province,3,Indonesia,Asia,9,129,1999539,11563.17,236.55,0.75,1.0
949,1/28/2022,DKI Jakarta,4558,1,1445,3112,895709,13635,862003,20071,Province,4,Indonesia,Asia,1,44,10846145,82583.17,1257.13,1.1,1.0
950,1/28/2022,Daerah Istimewa Yogyakarta,69,0,4,65,157281,5273,151758,250,Province,5,Indonesia,Asia,4,78,3631015,43315.99,1452.21,2.76,1.0
951,1/28/2022,Gorontalo,1,0,0,1,11862,461,11389,12,Province,6,Indonesia,Asia,5,77,1180651,10047.0,390.46,0.33,1.0
952,1/28/2022,Indonesia,9905,7,2028,7870,4319175,144268,4131333,43574,Country,34,Indonesia,Asia,416,7230,265185520,16287.37,544.03,1.23,1.0
953,1/28/2022,Jambi,4,0,0,4,29807,785,29013,9,Province,7,Indonesia,Asia,9,141,3493357,8532.48,224.71,2.0,1.0
954,1/28/2022,Jawa Barat,2313,0,158,2155,719662,14774,695230,9658,Province,8,Indonesia,Asia,18,627,45161325,15935.36,327.14,1.33,0.0
955,1/28/2022,Jawa Tengah,161,0,21,140,487816,30407,456135,1274,Province,9,Indonesia,Asia,29,576,36364072,13414.78,836.18,1.18,0.0
956,1/28/2022,Jawa Timur,318,3,167,148,401880,29774,371285,821,Province,10,Indonesia,Asia,29,666,40479023,9928.11,735.54,1.25,3.0
957,1/28/2022,Kalimantan Barat,31,0,17,14,41892,1064,40744,84,Province,11,Indonesia,Asia,12,174,5422814,7725.14,196.21,1.63,1.0
958,1/28/2022,Kalimantan Selatan,31,0,1,30,70057,2392,67573,92,Province,12,Indonesia,Asia,11,153,4023049,17413.91,594.57,1.94,1.0
959,1/28/2022,Kalimantan Tengah,5,0,2,3,45701,1436,44231,34,Province,13,Indonesia,Asia,13,136,2570289,17780.49,558.69,2.5,1.0
960,1/28/2022,Kalimantan Timur,42,0,16,26,158604,5457,152999,148,Province,14,Indonesia,Asia,7,103,3552191,44649.63,1536.23,1.4,1.0
961,1/28/2022,Kalimantan Utara,0,0,0,0,35993,811,35164,18,Province,15,Indonesia,Asia,4,53,648407,55509.89,1250.76,1.0,1.0
962,1/28/2022,Kepulauan Bangka Belitung,14,0,0,14,52443,1462,50935,46,Province,16,Indonesia,Asia,6,47,1379767,38008.59,1059.6,7.0,1.0
963,1/28/2022,Kepulauan Riau,9,0,0,9,54872,1748,53082,42,Province,17,Indonesia,Asia,5,75,1929400,28439.93,905.98,0.9,1.0
964,1/28/2022,Lampung,30,0,7,23,49839,3878,45377,584,Province,18,Indonesia,Asia,13,228,9095591,5479.47,426.36,2.73,1.0
965,1/28/2022,Maluku,15,0,0,15,14639,268,14338,33,Province,19,Indonesia,Asia,9,118,1847097,7925.41,145.09,1.5,1.0
966,1/28/2022,Maluku Utara,1,0,5,-4,12117,303,11811,3,Province,20,Indonesia,Asia,8,116,1307803,9265.16,231.69,1.0,1.0
967,1/28/2022,Nusa Tenggara Barat,4,0,3,1,27867,820,26945,102,Province,21,Indonesia,Asia,8,117,5270247,5287.61,155.59,0.67,1.0
968,1/28/2022,Nusa Tenggara Timur,27,0,44,-17,64574,1352,63032,190,Province,22,Indonesia,Asia,21,309,5411321,11933.13,249.85,1.17,1.0
969,1/28/2022,Papua,55,0,0,55,34554,560,33718,276,Province,23,Indonesia,Asia,28,560,4340348,7961.11,129.02,3.67,1.0
970,1/28/2022,Papua Barat,5,0,1,4,23792,357,23401,34,Province,24,Indonesia,Asia,12,218,1140701,20857.35,312.97,0.63,1.0
971,1/28/2022,Riau,17,0,0,17,128998,4118,124512,368,Province,25,Indonesia,Asia,10,169,6074100,21237.38,677.96,1.42,1.0
972,1/28/2022,Sulawesi Barat,0,0,0,0,12377,347,12023,7,Province,26,Indonesia,Asia,6,69,1559984,7934.06,222.44,0.0,1.0
973,1/28/2022,Sulawesi Selatan,25,0,5,20,110206,2243,107845,118,Province,27,Indonesia,Asia,21,311,9426885,11690.61,237.94,1.25,1.0
974,1/28/2022,Sulawesi Tengah,5,0,9,-4,47325,1611,45686,28,Province,28,Indonesia,Asia,12,175,2955567,16012.16,545.07,1.67,0.0
975,1/28/2022,Sulawesi Tenggara,1,0,0,1,20181,529,19644,8,Province,29,Indonesia,Asia,15,219,2635461,7657.48,200.72,1.0,1.0
976,1/28/2022,Sulawesi Utara,21,0,5,16,34917,1068,33694,155,Province,30,Indonesia,Asia,11,171,2641884,13216.7,404.26,1.91,1.0
977,1/28/2022,Sumatera Barat,9,0,0,9,89927,2155,87728,44,Province,31,Indonesia,Asia,12,179,5519245,16293.35,390.45,0.9,1.0
978,1/28/2022,Sumatera Selatan,20,0,1,19,60071,3084,56919,68,Province,32,Indonesia,Asia,13,241,8217551,7310.09,375.29,2.0,1.0
979,1/28/2022,Sumatera Utara,42,1,6,35,106337,2900,103268,169,Province,33,Indonesia,Asia,25,450,14874889,7148.76,194.96,1.5,1.0
980,1/29/2022,Aceh,2,0,0,2,38449,2067,36369,13,Province,0,Indonesia,Asia,18,289,5247257,7327.45,393.92,1.0,1.0
981,1/29/2022,Bali,325,1,28,296,115847,4073,110486,1288,Province,1,Indonesia,Asia,8,57,4216171,27476.83,966.04,1.05,0.5
982,1/29/2022,Banten,1910,1,87,1822,142681,2705,130857,9119,Province,2,Indonesia,Asia,4,155,10722374,13306.85,252.28,1.09,1.0
983,1/29/2022,Bengkulu,16,0,0,16,23137,473,22632,32,Province,3,Indonesia,Asia,9,129,1999539,11571.17,236.55,2.67,1.0
984,1/29/2022,DKI Jakarta,5766,11,1745,4010,901475,13646,863748,24081,Province,4,Indonesia,Asia,1,44,10846145,83114.78,1258.14,1.27,11.0
985,1/29/2022,Daerah Istimewa Yogyakarta,53,1,9,43,157334,5274,151767,293,Province,5,Indonesia,Asia,4,78,3631015,43330.58,1452.49,0.77,1.0
986,1/29/2022,Gorontalo,6,0,0,6,11868,461,11389,18,Province,6,Indonesia,Asia,5,77,1180651,10052.08,390.46,6.0,1.0
987,1/29/2022,Indonesia,11588,17,2590,8981,4330763,144285,4133923,52555,Country,34,Indonesia,Asia,416,7230,265185520,16331.07,544.09,1.17,2.43
988,1/29/2022,Jambi,3,0,2,1,29810,785,29015,10,Province,7,Indonesia,Asia,9,141,3493357,8533.34,224.71,0.75,1.0
989,1/29/2022,Jawa Barat,2525,0,452,2073,722187,14774,695682,11731,Province,8,Indonesia,Asia,18,627,45161325,15991.27,327.14,1.09,1.0
990,1/29/2022,Jawa Tengah,228,0,21,207,488044,30407,456156,1481,Province,9,Indonesia,Asia,29,576,36364072,13421.05,836.18,1.42,1.0
991,1/29/2022,Jawa Timur,363,0,152,211,402243,29774,371437,1032,Province,10,Indonesia,Asia,29,666,40479023,9937.07,735.54,1.14,0.0
992,1/29/2022,Kalimantan Barat,7,0,13,-6,41899,1064,40757,78,Province,11,Indonesia,Asia,12,174,5422814,7726.43,196.21,0.23,1.0
993,1/29/2022,Kalimantan Selatan,30,0,10,20,70087,2392,67583,112,Province,12,Indonesia,Asia,11,153,4023049,17421.36,594.57,0.97,1.0
994,1/29/2022,Kalimantan Tengah,6,0,0,6,45707,1436,44231,40,Province,13,Indonesia,Asia,13,136,2570289,17782.83,558.69,1.2,1.0
995,1/29/2022,Kalimantan Timur,55,0,14,41,158659,5457,153013,189,Province,14,Indonesia,Asia,7,103,3552191,44665.11,1536.23,1.31,1.0
996,1/29/2022,Kalimantan Utara,2,0,0,2,35995,811,35164,20,Province,15,Indonesia,Asia,4,53,648407,55512.97,1250.76,1.0,1.0
997,1/29/2022,Kepulauan Bangka Belitung,7,0,2,5,52450,1462,50937,51,Province,16,Indonesia,Asia,6,47,1379767,38013.66,1059.6,0.5,1.0
998,1/29/2022,Kepulauan Riau,17,0,0,17,54889,1748,53082,59,Province,17,Indonesia,Asia,5,75,1929400,28448.74,905.98,1.89,1.0
999,1/29/2022,Lampung,19,0,2,17,49858,3878,45379,601,Province,18,Indonesia,Asia,13,228,9095591,5481.56,426.36,0.63,1.0
1000,1/29/2022,Maluku,18,0,0,18,14657,268,14338,51,Province,19,Indonesia,Asia,9,118,1847097,7935.15,145.09,1.2,1.0
1001,1/29/2022,Maluku Utara,0,0,0,0,12117,303,11811,3,Province,20,Indonesia,Asia,8,116,1307803,9265.16,231.69,0.0,1.0
1002,1/29/2022,Nusa Tenggara Barat,10,0,2,8,27877,820,26947,110,Province,21,Indonesia,Asia,8,117,5270247,5289.51,155.59,2.5,1.0
1003,1/29/2022,Nusa Tenggara Timur,26,0,10,16,64600,1352,63042,206,Province,22,Indonesia,Asia,21,309,5411321,11937.94,249.85,0.96,1.0
1004,1/29/2022,Papua,36,0,0,36,34590,560,33718,312,Province,23,Indonesia,Asia,28,560,4340348,7969.41,129.02,0.65,1.0
1005,1/29/2022,Papua Barat,7,0,3,4,23799,357,23404,38,Province,24,Indonesia,Asia,12,218,1140701,20863.49,312.97,1.4,1.0
1006,1/29/2022,Riau,18,0,1,17,129016,4118,124513,385,Province,25,Indonesia,Asia,10,169,6074100,21240.35,677.96,1.06,1.0
1007,1/29/2022,Sulawesi Barat,1,0,1,0,12378,347,12024,7,Province,26,Indonesia,Asia,6,69,1559984,7934.7,222.44,1.0,1.0
1008,1/29/2022,Sulawesi Selatan,9,1,8,0,110215,2244,107853,118,Province,27,Indonesia,Asia,21,311,9426885,11691.56,238.04,0.36,1.0
1009,1/29/2022,Sulawesi Tengah,4,1,0,3,47329,1612,45686,31,Province,28,Indonesia,Asia,12,175,2955567,16013.51,545.41,0.8,1.0
1010,1/29/2022,Sulawesi Tenggara,1,0,0,1,20182,529,19644,9,Province,29,Indonesia,Asia,15,219,2635461,7657.86,200.72,1.0,1.0
1011,1/29/2022,Sulawesi Utara,27,0,23,4,34944,1068,33717,159,Province,30,Indonesia,Asia,11,171,2641884,13226.92,404.26,1.29,1.0
1012,1/29/2022,Sumatera Barat,17,0,1,16,89944,2155,87729,60,Province,31,Indonesia,Asia,12,179,5519245,16296.43,390.45,1.89,1.0
1013,1/29/2022,Sumatera Selatan,20,1,0,19,60091,3085,56919,87,Province,32,Indonesia,Asia,13,241,8217551,7312.52,375.42,1.0,1.0
1014,1/29/2022,Sumatera Utara,54,0,1,53,106391,2900,103269,222,Province,33,Indonesia,Asia,25,450,14874889,7152.39,194.96,1.29,0.0
1015,1/30/2022,Aceh,6,0,0,6,38455,2067,36369,19,Province,0,Indonesia,Asia,18,289,5247257,7328.59,393.92,3.0,1.0
1016,1/30/2022,Bali,359,0,33,326,116206,4073,110519,1614,Province,1,Indonesia,Asia,8,57,4216171,27561.98,966.04,1.1,0.0
1017,1/30/2022,Banten,1740,0,287,1453,144421,2705,131144,10572,Province,2,Indonesia,Asia,4,155,10722374,13469.13,252.28,0.91,0.0
1018,1/30/2022,Bengkulu,2,0,0,2,23139,473,22632,34,Province,3,Indonesia,Asia,9,129,1999539,11572.17,236.55,0.13,1.0
1019,1/30/2022,DKI Jakarta,6609,12,2008,4589,908084,13658,865756,28670,Province,4,Indonesia,Asia,1,44,10846145,83724.13,1259.25,1.15,1.09
1020,1/30/2022,Daerah Istimewa Yogyakarta,66,1,11,54,157400,5275,151778,347,Province,5,Indonesia,Asia,4,78,3631015,43348.76,1452.76,1.25,1.0
1021,1/30/2022,Gorontalo,1,0,0,1,11869,461,11389,19,Province,6,Indonesia,Asia,5,77,1180651,10052.93,390.46,0.17,1.0
1022,1/30/2022,Indonesia,12422,18,3241,9163,4343185,144303,4137164,61718,Country,34,Indonesia,Asia,416,7230,265185520,16377.91,544.16,1.07,1.06
1023,1/30/2022,Jambi,15,0,0,15,29825,785,29015,25,Province,7,Indonesia,Asia,9,141,3493357,8537.63,224.71,5.0,1.0
1024,1/30/2022,Jawa Barat,2584,1,535,2048,724771,14775,696217,13779,Province,8,Indonesia,Asia,18,627,45161325,16048.49,327.16,1.02,1.0
1025,1/30/2022,Jawa Tengah,202,2,16,184,488246,30409,456172,1665,Province,9,Indonesia,Asia,29,576,36364072,13426.6,836.24,0.89,1.0
1026,1/30/2022,Jawa Timur,359,0,195,164,402602,29774,371632,1196,Province,10,Indonesia,Asia,29,666,40479023,9945.94,735.54,0.99,1.0
1027,1/30/2022,Kalimantan Barat,19,0,15,4,41918,1064,40772,82,Province,11,Indonesia,Asia,12,174,5422814,7729.94,196.21,2.71,1.0
1028,1/30/2022,Kalimantan Selatan,50,0,0,50,70137,2392,67583,162,Province,12,Indonesia,Asia,11,153,4023049,17433.79,594.57,1.67,1.0
1029,1/30/2022,Kalimantan Tengah,11,0,0,11,45718,1436,44231,51,Province,13,Indonesia,Asia,13,136,2570289,17787.1,558.69,1.83,1.0
1030,1/30/2022,Kalimantan Timur,40,0,20,20,158699,5457,153033,209,Province,14,Indonesia,Asia,7,103,3552191,44676.37,1536.23,0.73,1.0
1031,1/30/2022,Kalimantan Utara,1,0,0,1,35996,811,35164,21,Province,15,Indonesia,Asia,4,53,648407,55514.51,1250.76,0.5,1.0
1032,1/30/2022,Kepulauan Bangka Belitung,8,0,3,5,52458,1462,50940,56,Province,16,Indonesia,Asia,6,47,1379767,38019.46,1059.6,1.14,1.0
1033,1/30/2022,Kepulauan Riau,8,0,0,8,54897,1748,53082,67,Province,17,Indonesia,Asia,5,75,1929400,28452.89,905.98,0.47,1.0
1034,1/30/2022,Lampung,27,1,79,-53,49885,3879,45458,548,Province,18,Indonesia,Asia,13,228,9095591,5484.53,426.47,1.42,1.0
1035,1/30/2022,Maluku,20,0,0,20,14677,268,14338,71,Province,19,Indonesia,Asia,9,118,1847097,7945.98,145.09,1.11,1.0
1036,1/30/2022,Maluku Utara,0,0,0,0,12117,303,11811,3,Province,20,Indonesia,Asia,8,116,1307803,9265.16,231.69,1.0,1.0
1037,1/30/2022,Nusa Tenggara Barat,15,1,2,12,27892,821,26949,122,Province,21,Indonesia,Asia,8,117,5270247,5292.35,155.78,1.5,1.0
1038,1/30/2022,Nusa Tenggara Timur,28,0,14,14,64628,1352,63056,220,Province,22,Indonesia,Asia,21,309,5411321,11943.11,249.85,1.08,1.0
1039,1/30/2022,Papua,34,0,0,34,34624,560,33718,346,Province,23,Indonesia,Asia,28,560,4340348,7977.24,129.02,0.94,1.0
1040,1/30/2022,Papua Barat,1,0,1,0,23800,357,23405,38,Province,24,Indonesia,Asia,12,218,1140701,20864.36,312.97,0.14,1.0
1041,1/30/2022,Riau,57,0,1,56,129073,4118,124514,441,Province,25,Indonesia,Asia,10,169,6074100,21249.73,677.96,3.17,1.0
1042,1/30/2022,Sulawesi Barat,0,0,0,0,12378,347,12024,7,Province,26,Indonesia,Asia,6,69,1559984,7934.7,222.44,0.0,1.0
1043,1/30/2022,Sulawesi Selatan,22,0,3,19,110237,2244,107856,137,Province,27,Indonesia,Asia,21,311,9426885,11693.89,238.04,2.44,0.0
1044,1/30/2022,Sulawesi Tengah,5,0,6,-1,47334,1612,45692,30,Province,28,Indonesia,Asia,12,175,2955567,16015.2,545.41,1.25,0.0
1045,1/30/2022,Sulawesi Tenggara,0,0,0,0,20182,529,19644,9,Province,29,Indonesia,Asia,15,219,2635461,7657.86,200.72,0.0,1.0
1046,1/30/2022,Sulawesi Utara,9,0,3,6,34953,1068,33720,165,Province,30,Indonesia,Asia,11,171,2641884,13230.33,404.26,0.33,1.0
1047,1/30/2022,Sumatera Barat,18,0,8,10,89962,2155,87737,70,Province,31,Indonesia,Asia,12,179,5519245,16299.69,390.45,1.06,1.0
1048,1/30/2022,Sumatera Selatan,26,0,1,25,60117,3085,56920,112,Province,32,Indonesia,Asia,13,241,8217551,7315.68,375.42,1.3,0.0
1049,1/30/2022,Sumatera Utara,76,0,0,76,106467,2900,103269,298,Province,33,Indonesia,Asia,25,450,14874889,7157.5,194.96,1.41,1.0
1050,1/31/2022,Aceh,3,0,4,-1,38458,2067,36373,18,Province,0,Indonesia,Asia,18,289,5247257,7329.16,393.92,0.5,1.0
1051,1/31/2022,Bali,294,1,55,238,116500,4074,110574,1852,Province,1,Indonesia,Asia,8,57,4216171,27631.71,966.28,0.82,1.0
1052,1/31/2022,Banten,1569,0,476,1093,145990,2705,131620,11665,Province,2,Indonesia,Asia,4,155,10722374,13615.45,252.28,0.9,1.0
1053,1/31/2022,Bengkulu,4,0,0,4,23143,473,22632,38,Province,3,Indonesia,Asia,9,129,1999539,11574.17,236.55,2.0,1.0
1054,1/31/2022,DKI Jakarta,5268,10,1789,3469,913352,13668,867545,32139,Province,4,Indonesia,Asia,1,44,10846145,84209.83,1260.17,0.8,0.83
1055,1/31/2022,Daerah Istimewa Yogyakarta,48,1,3,44,157448,5276,151781,391,Province,5,Indonesia,Asia,4,78,3631015,43361.98,1453.04,0.73,1.0
1056,1/31/2022,Gorontalo,0,0,3,-3,11869,461,11392,16,Province,6,Indonesia,Asia,5,77,1180651,10052.93,390.46,0.0,1.0
1057,1/31/2022,Indonesia,10185,17,3290,6878,4353370,144320,4140454,68596,Country,34,Indonesia,Asia,416,7230,265185520,16416.32,544.22,0.82,0.94
